sender,receiver,amount,timestamp,is_mule,edge_role,ring_id,ring_type,split
UPI_00796,UPI_00609,199.0,2025-03-02 08:23:27.000000,0,organic_subscription,-1,organic,val
UPI_00418,UPI_00200,2151.12,2025-03-02 08:24:32.000000,0,organic_merchant,-1,organic,val
UPI_02564,UPI_00429,399.1,2025-03-02 08:27:15.000000,0,organic_frequent,-1,organic,val
UPI_00974,UPI_00397__SUCC,9404.55,2025-03-02 08:28:17.000000,0,organic_social,-1,organic,val
UPI_00073,UPI_02734__SUCC,20849.81,2025-03-02 08:28:54.000000,0,organic_forward,-1,organic,val
UPI_01247,UPI_02966,474.38,2025-03-02 08:30:27.000000,0,organic_frequent,-1,organic,val
UPI_00914,UPI_01694,24452.54,2025-03-02 08:37:24.000000,0,organic_forward,-1,organic,val
UPI_00966,UPI_01414,12592.08,2025-03-02 08:38:37.000000,0,organic_payout,-1,organic,val
UPI_02458,UPI_02986,88.31,2025-03-02 08:39:06.000000,0,organic_frequent,-1,organic,val
UPI_02335,UPI_01469,2881.36,2025-03-02 08:40:48.000000,0,organic_merchant,-1,organic,val
UPI_01317,UPI_01812,1210.9,2025-03-02 08:43:43.000000,0,organic_social,-1,organic,val
UPI_00908,UPI_00685,3644.91,2025-03-02 08:47:27.000000,0,organic_social,-1,organic,val
UPI_00870,UPI_01048,6201.17,2025-03-02 08:49:27.000000,0,organic_merchant,-1,organic,val
UPI_01929,UPI_01255,987.85,2025-03-02 08:49:39.000000,0,organic_social,-1,organic,val
UPI_02299,UPI_00188,1031.12,2025-03-02 08:50:06.000000,0,organic_merchant,-1,organic,val
UPI_02177,UPI_00384,82371.75,2025-03-02 08:53:16.000000,0,organic_oneoff,-1,organic,val
UPI_02091,UPI_02529,6652.37,2025-03-02 08:58:02.000000,0,organic_payout,-1,organic,val
UPI_02274,UPI_02443,10927.64,2025-03-02 08:59:05.000000,0,organic_social,-1,organic,val
UPI_01277,UPI_01149,7056.77,2025-03-02 09:01:11.000000,0,organic_social,-1,organic,val
UPI_02394,UPI_01146,2779.4,2025-03-02 09:04:08.000000,0,organic_merchant,-1,organic,val
UPI_00118,UPI_01461,299.0,2025-03-02 09:07:07.000000,0,organic_subscription,-1,organic,val
UPI_02617,UPI_00081,23507.04,2025-03-02 09:07:36.000000,0,organic_oneoff,-1,organic,val
UPI_02321,UPI_00367,13500.0,2025-03-02 09:09:28.000000,0,organic_rent,-1,organic,val
UPI_01509,UPI_02160,799.0,2025-03-02 09:09:30.000000,0,organic_subscription,-1,organic,val
UPI_02331__SUCC,UPI_00021,13500.0,2025-03-02 09:09:54.000000,0,organic_rent,-1,organic,val
UPI_00905,UPI_01909,68.14,2025-03-02 09:10:09.000000,0,organic_frequent,-1,organic,val
UPI_00921,UPI_01032,115.84,2025-03-02 09:10:19.000000,0,organic_frequent,-1,organic,val
UPI_02836__SUCC,UPI_02238,299.0,2025-03-02 09:11:45.000000,0,organic_subscription,-1,organic,val
UPI_00016,UPI_01402,1096.64,2025-03-02 09:12:19.000000,0,organic_frequent,-1,organic,val
UPI_02714,UPI_02915,4736.8,2025-03-02 09:17:30.000000,0,organic_merchant,-1,organic,val
UPI_00368,UPI_00431,27500.0,2025-03-02 09:18:44.000000,0,organic_rent,-1,organic,val
UPI_01327,UPI_01167,7527.65,2025-03-02 09:19:00.000000,0,organic_social,-1,organic,val
UPI_00771,UPI_01053,99.0,2025-03-02 09:20:23.000000,0,organic_subscription,-1,organic,val
UPI_00600,UPI_01875,23500.0,2025-03-02 09:20:40.000000,0,organic_rent,-1,organic,val
UPI_00253,UPI_02110,2881.49,2025-03-02 09:20:51.000000,0,organic_social,-1,organic,val
UPI_00846,UPI_01659,35000.0,2025-03-02 09:21:02.000000,0,organic_rent,-1,organic,val
UPI_01970,UPI_02703,17000.0,2025-03-02 09:23:08.000000,0,organic_rent,-1,organic,val
UPI_01696,UPI_01543,943.19,2025-03-02 09:23:18.000000,0,organic_frequent,-1,organic,val
UPI_01392,UPI_00081,165.77,2025-03-02 09:23:18.000000,0,organic_frequent,-1,organic,val
UPI_01990__SUCC,UPI_00729,103.74,2025-03-02 09:24:02.000000,0,organic_frequent,-1,organic,val
UPI_01391,UPI_00021,18000.0,2025-03-02 09:25:29.000000,0,organic_rent,-1,organic,val
UPI_00666,UPI_01512,2742.03,2025-03-02 09:28:59.000000,0,organic_social,-1,organic,val
UPI_00217,UPI_00061,8104.86,2025-03-02 09:30:44.000000,0,organic_forward,-1,organic,val
UPI_01261,UPI_00040,16247.89,2025-03-02 09:30:54.000000,0,organic_payout,-1,organic,val
UPI_01473,UPI_01578,29000.0,2025-03-02 09:31:34.000000,0,organic_rent,-1,organic,val
UPI_02864,UPI_01602,259.07,2025-03-02 09:33:01.000000,0,organic_merchant,-1,organic,val
UPI_01997,UPI_02703,31500.0,2025-03-02 09:33:49.000000,0,organic_rent,-1,organic,val
UPI_02201,UPI_00721,1775.87,2025-03-02 09:35:06.000000,0,organic_oneoff,-1,organic,val
UPI_02615,UPI_00125,6999.91,2025-03-02 09:37:15.000000,0,organic_forward,-1,organic,val
UPI_02735,UPI_00537,5845.27,2025-03-02 09:39:26.000000,0,organic_merchant,-1,organic,val
UPI_00942,UPI_02460,4778.06,2025-03-02 09:40:33.000000,0,organic_oneoff,-1,organic,val
UPI_00533,UPI_01896,5206.62,2025-03-02 09:41:06.000000,0,organic_social,-1,organic,val
UPI_01742,UPI_02038,199.0,2025-03-02 09:43:12.000000,0,organic_subscription,-1,organic,val
UPI_02139,UPI_02317,17500.0,2025-03-02 09:43:41.000000,0,organic_rent,-1,organic,val
UPI_01663,UPI_01187,12000.0,2025-03-02 09:44:54.000000,0,organic_rent,-1,organic,val
UPI_02441,UPI_01523__SUCC,23500.0,2025-03-02 09:48:28.000000,0,organic_rent,-1,organic,val
UPI_02850,UPI_01019,1943.33,2025-03-02 09:49:20.000000,0,organic_social,-1,organic,val
UPI_01349,UPI_00599,1239.91,2025-03-02 09:49:44.000000,0,organic_merchant,-1,organic,val
UPI_01323,UPI_02269,11716.03,2025-03-02 09:49:52.000000,0,organic_social,-1,organic,val
UPI_01097__SUCC,UPI_02153,149.0,2025-03-02 09:52:34.000000,0,organic_subscription,-1,organic,val
UPI_00234,UPI_00655,2741.62,2025-03-02 09:52:37.000000,0,organic_social,-1,organic,val
UPI_01718,UPI_02692,2370.46,2025-03-02 09:54:28.000000,0,organic_social,-1,organic,val
UPI_00320,UPI_01685,331.89,2025-03-02 09:57:23.000000,0,organic_frequent,-1,organic,val
UPI_00613,UPI_00481,2903.22,2025-03-02 09:57:23.000000,0,organic_social,-1,organic,val
UPI_01138__SUCC,UPI_02376,7295.99,2025-03-02 09:58:53.000000,0,organic_forward,-1,organic,val
UPI_01944,UPI_01978,2765.66,2025-03-02 09:59:12.000000,0,organic_merchant,-1,organic,val
UPI_01518,UPI_01296,64000.0,2025-03-02 10:00:13.000000,0,organic_salary,-1,organic,val
UPI_01455,UPI_00354,57000.0,2025-03-02 10:00:33.000000,0,organic_salary,-1,organic,val
UPI_00709,UPI_00672,57500.0,2025-03-02 10:01:00.000000,0,organic_salary,-1,organic,val
UPI_00010,UPI_01816,8209.44,2025-03-02 10:01:15.000000,0,organic_merchant,-1,organic,val
UPI_00108,UPI_00342,241.71,2025-03-02 10:01:23.000000,0,organic_frequent,-1,organic,val
UPI_01463,UPI_00867,134500.0,2025-03-02 10:01:34.000000,0,organic_salary,-1,organic,val
UPI_01452,UPI_02168,87500.0,2025-03-02 10:01:55.000000,0,organic_salary,-1,organic,val
UPI_01849,UPI_02789,99.0,2025-03-02 10:02:10.000000,0,organic_subscription,-1,organic,val
UPI_02509,UPI_02043,103500.0,2025-03-02 10:02:16.000000,0,organic_salary,-1,organic,val
UPI_02974,UPI_02573,41000.0,2025-03-02 10:03:30.000000,0,organic_salary,-1,organic,val
UPI_00058,UPI_00267,133500.0,2025-03-02 10:03:38.000000,0,organic_salary,-1,organic,val
UPI_00649,UPI_00843,59500.0,2025-03-02 10:03:50.000000,0,organic_salary,-1,organic,val
UPI_02974,UPI_01649,25000.0,2025-03-02 10:03:59.000000,0,organic_salary,-1,organic,val
UPI_01455,UPI_00795,29000.0,2025-03-02 10:04:03.000000,0,organic_salary,-1,organic,val
UPI_02974,UPI_02066,37000.0,2025-03-02 10:04:39.000000,0,organic_salary,-1,organic,val
UPI_02974,UPI_01035,71500.0,2025-03-02 10:05:20.000000,0,organic_salary,-1,organic,val
UPI_02646,UPI_02153,299.0,2025-03-02 10:05:40.000000,0,organic_subscription,-1,organic,val
UPI_02346,UPI_02371,744.12,2025-03-02 10:06:05.000000,0,organic_social,-1,organic,val
UPI_00591,UPI_01171,5113.22,2025-03-02 10:06:57.000000,0,organic_social,-1,organic,val
UPI_00709,UPI_02580,106000.0,2025-03-02 10:06:58.000000,0,organic_salary,-1,organic,val
UPI_01599,UPI_01125,6849.77,2025-03-02 10:07:28.000000,0,organic_merchant,-1,organic,val
UPI_00251,UPI_02257,4195.39,2025-03-02 10:07:43.000000,0,organic_merchant,-1,organic,val
UPI_02571,UPI_00498,1146.23,2025-03-02 10:08:01.000000,0,organic_social,-1,organic,val
UPI_00098,UPI_00309,58500.0,2025-03-02 10:08:09.000000,0,organic_salary,-1,organic,val
UPI_00680,UPI_00602,287.94,2025-03-02 10:08:29.000000,0,organic_frequent,-1,organic,val
UPI_02591,UPI_02030,20500.0,2025-03-02 10:09:05.000000,0,organic_salary,-1,organic,val
UPI_02307,UPI_00453,4506.47,2025-03-02 10:09:52.000000,0,organic_social,-1,organic,val
UPI_02817,UPI_00342,4089.33,2025-03-02 10:10:28.000000,0,organic_merchant,-1,organic,val
UPI_00723,UPI_02261,114500.0,2025-03-02 10:10:50.000000,0,organic_salary,-1,organic,val
UPI_01857,UPI_01221,59000.0,2025-03-02 10:11:19.000000,0,organic_salary,-1,organic,val
UPI_00229,UPI_00081,326.13,2025-03-02 10:11:23.000000,0,organic_merchant,-1,organic,val
UPI_01947,UPI_01963__SUCC,1171.08,2025-03-02 10:12:43.000000,0,organic_merchant,-1,organic,val
UPI_02104,UPI_02432,584.58,2025-03-02 10:13:03.000000,0,organic_frequent,-1,organic,val
UPI_02604,UPI_02403,115.68,2025-03-02 10:13:34.000000,0,organic_frequent,-1,organic,val
UPI_02287,UPI_02619,569.86,2025-03-02 10:13:49.000000,0,organic_frequent,-1,organic,val
UPI_02509,UPI_02318,98500.0,2025-03-02 10:13:55.000000,0,organic_salary,-1,organic,val
UPI_01690__SUCC,UPI_01694,25000.0,2025-03-02 10:14:09.000000,0,organic_salary,-1,organic,val
UPI_00578,UPI_01856,11810.22,2025-03-02 10:14:32.000000,0,organic_payout,-1,organic,val
UPI_00964,UPI_02375,125000.0,2025-03-02 10:15:06.000000,0,organic_salary,-1,organic,val
UPI_02572,UPI_00380,740.17,2025-03-02 10:15:19.000000,0,organic_frequent,-1,organic,val
UPI_00058,UPI_01476,121500.0,2025-03-02 10:15:45.000000,0,organic_salary,-1,organic,val
UPI_00964,UPI_00846,103000.0,2025-03-02 10:15:48.000000,0,organic_salary,-1,organic,val
UPI_00036,UPI_01306,94000.0,2025-03-02 10:16:10.000000,0,organic_salary,-1,organic,val
UPI_01675,UPI_01034,28000.0,2025-03-02 10:16:21.000000,0,organic_salary,-1,organic,val
UPI_02601,UPI_02291,38000.0,2025-03-02 10:16:23.000000,0,organic_salary,-1,organic,val
UPI_01690__SUCC,UPI_00961,113000.0,2025-03-02 10:16:48.000000,0,organic_salary,-1,organic,val
UPI_02169,UPI_02305,30758.75,2025-03-02 10:16:52.000000,0,organic_forward,-1,organic,val
UPI_00942,UPI_01371,448.05,2025-03-02 10:16:53.000000,0,organic_oneoff,-1,organic,val
UPI_02969,UPI_00048,1588.81,2025-03-02 10:17:05.000000,0,organic_merchant,-1,organic,val
UPI_02509,UPI_01687,136000.0,2025-03-02 10:18:39.000000,0,organic_salary,-1,organic,val
UPI_01455,UPI_01747,18500.0,2025-03-02 10:19:01.000000,0,organic_salary,-1,organic,val
UPI_01446,UPI_00594,43500.0,2025-03-02 10:19:19.000000,0,organic_salary,-1,organic,val
UPI_01455,UPI_01126,98500.0,2025-03-02 10:19:52.000000,0,organic_salary,-1,organic,val
UPI_01452,UPI_02390,26500.0,2025-03-02 10:20:01.000000,0,organic_salary,-1,organic,val
UPI_00723,UPI_02367,37500.0,2025-03-02 10:21:13.000000,0,organic_salary,-1,organic,val
UPI_02126,UPI_01502,499.0,2025-03-02 10:22:14.000000,0,organic_subscription,-1,organic,val
UPI_01518,UPI_02981,134500.0,2025-03-02 10:22:21.000000,0,organic_salary,-1,organic,val
UPI_02012,UPI_01489,66500.0,2025-03-02 10:22:45.000000,0,organic_salary,-1,organic,val
UPI_01658,UPI_02157,114000.0,2025-03-02 10:23:53.000000,0,organic_salary,-1,organic,val
UPI_00954,UPI_02239__SUCC,20132.81,2025-03-02 10:24:04.000000,0,organic_forward,-1,organic,val
UPI_00942,UPI_02403,12503.36,2025-03-02 10:24:48.000000,0,organic_oneoff,-1,organic,val
UPI_01675,UPI_01975,35500.0,2025-03-02 10:24:57.000000,0,organic_salary,-1,organic,val
UPI_00709,UPI_00658,48500.0,2025-03-02 10:25:12.000000,0,organic_salary,-1,organic,val
UPI_02869,UPI_01928,513.88,2025-03-02 10:25:42.000000,0,organic_frequent,-1,organic,val
UPI_02601,UPI_01676__SUCC,130500.0,2025-03-02 10:26:32.000000,0,organic_salary,-1,organic,val
UPI_01219,UPI_00873,33500.0,2025-03-02 10:27:01.000000,0,organic_salary,-1,organic,val
UPI_00159,UPI_01125,813.11,2025-03-02 10:27:29.000000,0,organic_frequent,-1,organic,val
UPI_01690__SUCC,UPI_00582,39500.0,2025-03-02 10:28:21.000000,0,organic_salary,-1,organic,val
UPI_01208,UPI_02494,68500.0,2025-03-02 10:28:26.000000,0,organic_salary,-1,organic,val
UPI_00185,UPI_00080,34000.0,2025-03-02 10:29:09.000000,0,organic_salary,-1,organic,val
UPI_02228,UPI_02326,55000.0,2025-03-02 10:29:10.000000,0,organic_salary,-1,organic,val
UPI_01452,UPI_02851,18000.0,2025-03-02 10:29:53.000000,0,organic_salary,-1,organic,val
UPI_02591,UPI_00463,46500.0,2025-03-02 10:30:17.000000,0,organic_salary,-1,organic,val
UPI_02688,UPI_00508,329.6,2025-03-02 10:30:25.000000,0,organic_frequent,-1,organic,val
UPI_00649,UPI_01652,70000.0,2025-03-02 10:30:28.000000,0,organic_salary,-1,organic,val
UPI_02894,UPI_00970,7410.97,2025-03-02 10:31:15.000000,0,organic_merchant,-1,organic,val
UPI_01857,UPI_00848,70000.0,2025-03-02 10:31:16.000000,0,organic_salary,-1,organic,val
UPI_02834,UPI_00048,11196.95,2025-03-02 10:31:51.000000,0,organic_merchant,-1,organic,val
UPI_01675,UPI_00317,46000.0,2025-03-02 10:32:06.000000,0,organic_salary,-1,organic,val
UPI_02509,UPI_02873,37000.0,2025-03-02 10:32:10.000000,0,organic_salary,-1,organic,val
UPI_01463,UPI_01521,138500.0,2025-03-02 10:32:59.000000,0,organic_salary,-1,organic,val
UPI_00098,UPI_00976,53500.0,2025-03-02 10:33:03.000000,0,organic_salary,-1,organic,val
UPI_00964,UPI_01803,108500.0,2025-03-02 10:33:21.000000,0,organic_salary,-1,organic,val
UPI_01114,UPI_00917__SUCC,4401.19,2025-03-02 10:33:33.000000,0,organic_merchant,-1,organic,val
UPI_02512,UPI_00333,13571.86,2025-03-02 10:33:34.000000,0,organic_merchant,-1,organic,val
UPI_01658,UPI_00755,117000.0,2025-03-02 10:33:39.000000,0,organic_salary,-1,organic,val
UPI_00072,UPI_00274,4262.16,2025-03-02 10:33:58.000000,0,organic_payout,-1,organic,val
UPI_00887,UPI_02548,98000.0,2025-03-02 10:34:04.000000,0,organic_salary,-1,organic,val
UPI_01690__SUCC,UPI_01723,120500.0,2025-03-02 10:34:13.000000,0,organic_salary,-1,organic,val
UPI_01690__SUCC,UPI_01434,36500.0,2025-03-02 10:34:41.000000,0,organic_salary,-1,organic,val
UPI_00793,UPI_00578,1568.95,2025-03-02 10:34:47.000000,0,organic_merchant,-1,organic,val
UPI_00036,UPI_01305,74500.0,2025-03-02 10:35:39.000000,0,organic_salary,-1,organic,val
UPI_01452,UPI_00730,132000.0,2025-03-02 10:35:58.000000,0,organic_salary,-1,organic,val
UPI_01446,UPI_01252,128500.0,2025-03-02 10:36:35.000000,0,organic_salary,-1,organic,val
UPI_01208,UPI_01178,84000.0,2025-03-02 10:36:54.000000,0,organic_salary,-1,organic,val
UPI_00145,UPI_00327,91000.0,2025-03-02 10:37:48.000000,0,organic_salary,-1,organic,val
UPI_00185,UPI_01950,81500.0,2025-03-02 10:38:25.000000,0,organic_salary,-1,organic,val
UPI_01510,UPI_00981,7129.42,2025-03-02 10:39:10.000000,0,organic_merchant,-1,organic,val
UPI_01950,UPI_02238,799.0,2025-03-02 10:39:22.000000,0,organic_subscription,-1,organic,val
UPI_00649,UPI_01093,51000.0,2025-03-02 10:39:22.000000,0,organic_salary,-1,organic,val
UPI_00648,UPI_01402,3529.99,2025-03-02 10:39:37.000000,0,organic_merchant,-1,organic,val
UPI_01631,UPI_00157,10691.44,2025-03-02 10:39:38.000000,0,organic_social,-1,organic,val
UPI_01478,UPI_01407,1175.45,2025-03-02 10:40:10.000000,0,organic_social,-1,organic,val
UPI_02012,UPI_02372,95500.0,2025-03-02 10:40:47.000000,0,organic_salary,-1,organic,val
UPI_01535,UPI_01237__SUCC,12512.42,2025-03-02 10:41:20.000000,0,organic_payout,-1,organic,val
UPI_02009,UPI_00380,235.93,2025-03-02 10:41:23.000000,0,organic_frequent,-1,organic,val
UPI_01598,UPI_00265,351.71,2025-03-02 10:42:03.000000,0,organic_frequent,-1,organic,val
UPI_01446,UPI_01235,135500.0,2025-03-02 10:42:39.000000,0,organic_salary,-1,organic,val
UPI_01452,UPI_00717,27000.0,2025-03-02 10:43:26.000000,0,organic_salary,-1,organic,val
UPI_00649,UPI_01956,78000.0,2025-03-02 10:44:48.000000,0,organic_salary,-1,organic,val
UPI_02123,UPI_01151__SUCC,299.0,2025-03-02 10:45:11.000000,0,organic_subscription,-1,organic,val
UPI_02499,UPI_00410,7490.42,2025-03-02 10:45:27.000000,0,organic_forward,-1,organic,val
UPI_01675,UPI_01224,35000.0,2025-03-02 10:45:34.000000,0,organic_salary,-1,organic,val
UPI_00723,UPI_01582,22000.0,2025-03-02 10:45:40.000000,0,organic_salary,-1,organic,val
UPI_00307,UPI_02095,2571.57,2025-03-02 10:46:11.000000,0,organic_merchant,-1,organic,val
UPI_00916,UPI_01030,911.61,2025-03-02 10:48:04.000000,0,organic_frequent,-1,organic,val
UPI_01690__SUCC,UPI_00059,73000.0,2025-03-02 10:48:12.000000,0,organic_salary,-1,organic,val
UPI_02156,UPI_02165,9614.79,2025-03-02 10:48:39.000000,0,organic_forward,-1,organic,val
UPI_01658,UPI_01517,32000.0,2025-03-02 10:49:12.000000,0,organic_salary,-1,organic,val
UPI_00054,UPI_00835,3322.92,2025-03-02 10:49:20.000000,0,organic_social,-1,organic,val
